font,ascent-override,descent-override,line-gap-override
"/ofl/averiasanslibre/AveriaSansLibre-Regular.ttf",0.9936523438,0.2436523438,0
"/ofl/averiaseriflibre/AveriaSerifLibre-Bold.ttf",varies by OS,varies by OS,varies by OS
"/ofl/averiaseriflibre/AveriaSerifLibre-BoldItalic.ttf",varies by OS,varies by OS,varies by OS
"/ofl/averiaseriflibre/AveriaSerifLibre-Italic.ttf",varies by OS,varies by OS,varies by OS
"/ofl/averiaseriflibre/AveriaSerifLibre-Light.ttf",varies by OS,varies by OS,varies by OS
"/ofl/averiaseriflibre/AveriaSerifLibre-LightItalic.ttf",varies by OS,varies by OS,varies by OS
"/ofl/averiaseriflibre/AveriaSerifLibre-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/azeretmono/AzeretMono-Italic[wght].ttf",0.937,0.23,0
"/ofl/azeretmono/AzeretMono[wght].ttf",0.937,0.23,0
"/ofl/b612/B612-Bold.ttf",varies by OS,varies by OS,varies by OS
"/ofl/b612/B612-BoldItalic.ttf",varies by OS,varies by OS,varies by OS
"/ofl/b612/B612-Italic.ttf",varies by OS,varies by OS,varies by OS
"/ofl/b612/B612-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/b612mono/B612Mono-Bold.ttf",varies by OS,varies by OS,varies by OS
"/ofl/b612mono/B612Mono-BoldItalic.ttf",varies by OS,varies by OS,varies by OS
"/ofl/b612mono/B612Mono-Italic.ttf",varies by OS,varies by OS,varies by OS
"/ofl/b612mono/B612Mono-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/babylonica/Babylonica-Regular.ttf",0.875,0.45,0
"/ofl/badscript/BadScript-Regular.ttf",1.323,0.648,0
"/ofl/bahiana/Bahiana-Regular.ttf",0.9,0.25,0
"/ofl/bahianita/Bahianita-Regular.ttf",0.962,0.238,0
"/ofl/baijamjuree/BaiJamjuree-Bold.ttf",1,0.25,0
"/ofl/baijamjuree/BaiJamjuree-BoldItalic.ttf",1,0.25,0
"/ofl/baijamjuree/BaiJamjuree-ExtraLight.ttf",1,0.25,0
"/ofl/baijamjuree/BaiJamjuree-ExtraLightItalic.ttf",1,0.25,0
"/ofl/baijamjuree/BaiJamjuree-Italic.ttf",1,0.25,0
"/ofl/baijamjuree/BaiJamjuree-Light.ttf",1,0.25,0
"/ofl/baijamjuree/BaiJamjuree-LightItalic.ttf",1,0.25,0
"/ofl/baijamjuree/BaiJamjuree-Medium.ttf",1,0.25,0
"/ofl/baijamjuree/BaiJamjuree-MediumItalic.ttf",1,0.25,0
"/ofl/baijamjuree/BaiJamjuree-Regular.ttf",1,0.25,0
"/ofl/baijamjuree/BaiJamjuree-SemiBold.ttf",1,0.25,0
"/ofl/baijamjuree/BaiJamjuree-SemiBoldItalic.ttf",1,0.25,0
"/ofl/bakbakone/BakbakOne-Regular.ttf",1.05,0.35,0
"/ofl/ballet/Ballet[opsz].ttf",1.13,0.77,0
"/ofl/baloo2/Baloo2[wght].ttf",1.078,0.524,0
"/ofl/baloobhai2/BalooBhai2[wght].ttf",1.078,0.544,0
"/ofl/baloobhaijaan2/BalooBhaijaan2[wght].ttf",1.08,0.632,0
"/ofl/baloobhaina2/BalooBhaina2[wght].ttf",1.185,0.827,0
"/ofl/baloochettan2/BalooChettan2[wght].ttf",1.078,0.392,0
"/ofl/balooda2/BalooDa2[wght].ttf",1.095,0.589,0
"/ofl/baloopaaji2/BalooPaaji2[wght].ttf",1.157,0.614,0
"/ofl/balootamma2/BalooTamma2[wght].ttf",1.078,0.673,0
"/ofl/balootammudu2/BalooTammudu2[wght].ttf",1.177,1.119,0
"/ofl/baloothambi2/BalooThambi2[wght].ttf",1.078,0.486,0
"/ofl/balsamiqsans/BalsamiqSans-Bold.ttf",0.9,0.3,0
"/ofl/balsamiqsans/BalsamiqSans-BoldItalic.ttf",0.9,0.3,0
"/ofl/balsamiqsans/BalsamiqSans-Italic.ttf",0.9,0.3,0
"/ofl/balsamiqsans/BalsamiqSans-Regular.ttf",0.9,0.3,0
"/ofl/balthazar/Balthazar-Regular.ttf",0.796,0.222,0
"/ofl/bangers/Bangers-Regular.ttf",0.883,0.181,0
"/ofl/barlow/Barlow-Black.ttf",1,0.2,0
"/ofl/barlow/Barlow-BlackItalic.ttf",1,0.2,0
"/ofl/barlow/Barlow-Bold.ttf",1,0.2,0
"/ofl/barlow/Barlow-BoldItalic.ttf",1,0.2,0
"/ofl/barlow/Barlow-ExtraBold.ttf",1,0.2,0
"/ofl/barlow/Barlow-ExtraBoldItalic.ttf",1,0.2,0
"/ofl/barlow/Barlow-ExtraLight.ttf",1,0.2,0
"/ofl/barlow/Barlow-ExtraLightItalic.ttf",1,0.2,0
"/ofl/barlow/Barlow-Italic.ttf",1,0.2,0
"/ofl/barlow/Barlow-Light.ttf",1,0.2,0
"/ofl/barlow/Barlow-LightItalic.ttf",1,0.2,0
"/ofl/barlow/Barlow-Medium.ttf",1,0.2,0
"/ofl/barlow/Barlow-MediumItalic.ttf",1,0.2,0
"/ofl/barlow/Barlow-Regular.ttf",1,0.2,0
"/ofl/barlow/Barlow-SemiBold.ttf",1,0.2,0
"/ofl/barlow/Barlow-SemiBoldItalic.ttf",1,0.2,0
"/ofl/barlow/Barlow-Thin.ttf",1,0.2,0
"/ofl/barlow/Barlow-ThinItalic.ttf",1,0.2,0
"/ofl/barlowcondensed/BarlowCondensed-Black.ttf",1,0.2,0
"/ofl/barlowcondensed/BarlowCondensed-BlackItalic.ttf",1,0.2,0
"/ofl/barlowcondensed/BarlowCondensed-Bold.ttf",1,0.2,0
"/ofl/barlowcondensed/BarlowCondensed-BoldItalic.ttf",1,0.2,0
"/ofl/barlowcondensed/BarlowCondensed-ExtraBold.ttf",1,0.2,0
"/ofl/barlowcondensed/BarlowCondensed-ExtraBoldItalic.ttf",1,0.2,0
"/ofl/barlowcondensed/BarlowCondensed-ExtraLight.ttf",1,0.2,0
"/ofl/barlowcondensed/BarlowCondensed-ExtraLightItalic.ttf",1,0.2,0
"/ofl/barlowcondensed/BarlowCondensed-Italic.ttf",1,0.2,0
"/ofl/barlowcondensed/BarlowCondensed-Light.ttf",1,0.2,0
"/ofl/barlowcondensed/BarlowCondensed-LightItalic.ttf",1,0.2,0
"/ofl/barlowcondensed/BarlowCondensed-Medium.ttf",1,0.2,0
"/ofl/barlowcondensed/BarlowCondensed-MediumItalic.ttf",1,0.2,0
"/ofl/barlowcondensed/BarlowCondensed-Regular.ttf",1,0.2,0
"/ofl/barlowcondensed/BarlowCondensed-SemiBold.ttf",1,0.2,0
"/ofl/barlowcondensed/BarlowCondensed-SemiBoldItalic.ttf",1,0.2,0
"/ofl/barlowcondensed/BarlowCondensed-Thin.ttf",1,0.2,0
"/ofl/barlowcondensed/BarlowCondensed-ThinItalic.ttf",1,0.2,0
"/ofl/barlowsemicondensed/BarlowSemiCondensed-Black.ttf",1,0.2,0
"/ofl/barlowsemicondensed/BarlowSemiCondensed-BlackItalic.ttf",1,0.2,0
"/ofl/barlowsemicondensed/BarlowSemiCondensed-Bold.ttf",1,0.2,0
"/ofl/barlowsemicondensed/BarlowSemiCondensed-BoldItalic.ttf",1,0.2,0
"/ofl/barlowsemicondensed/BarlowSemiCondensed-ExtraBold.ttf",1,0.2,0
"/ofl/barlowsemicondensed/BarlowSemiCondensed-ExtraBoldItalic.ttf",1,0.2,0
"/ofl/barlowsemicondensed/BarlowSemiCondensed-ExtraLight.ttf",1,0.2,0
"/ofl/barlowsemicondensed/BarlowSemiCondensed-ExtraLightItalic.ttf",1,0.2,0
"/ofl/barlowsemicondensed/BarlowSemiCondensed-Italic.ttf",1,0.2,0
"/ofl/barlowsemicondensed/BarlowSemiCondensed-Light.ttf",1,0.2,0
"/ofl/barlowsemicondensed/BarlowSemiCondensed-LightItalic.ttf",1,0.2,0
"/ofl/barlowsemicondensed/BarlowSemiCondensed-Medium.ttf",1,0.2,0
"/ofl/barlowsemicondensed/BarlowSemiCondensed-MediumItalic.ttf",1,0.2,0
"/ofl/barlowsemicondensed/BarlowSemiCondensed-Regular.ttf",1,0.2,0
"/ofl/barlowsemicondensed/BarlowSemiCondensed-SemiBold.ttf",1,0.2,0
"/ofl/barlowsemicondensed/BarlowSemiCondensed-SemiBoldItalic.ttf",1,0.2,0
"/ofl/barlowsemicondensed/BarlowSemiCondensed-Thin.ttf",1,0.2,0
"/ofl/barlowsemicondensed/BarlowSemiCondensed-ThinItalic.ttf",1,0.2,0
"/ofl/barriecito/Barriecito-Regular.ttf",0.962,0.238,0
"/ofl/barrio/Barrio-Regular.ttf",0.88,0.247,0
"/ofl/basic/Basic-Regular.ttf",1.008789063,0.2495117188,0
"/ofl/baskervville/Baskervville-Italic.ttf",0.998,0.295,0
"/ofl/baskervville/Baskervville-Regular.ttf",0.998,0.295,0
"/ofl/battambang/Battambang-Black.ttf",1.220703125,0.5859375,0
"/ofl/battambang/Battambang-Bold.ttf",1.220703125,0.5859375,0
"/ofl/battambang/Battambang-Light.ttf",1.220703125,0.5859375,0
"/ofl/battambang/Battambang-Regular.ttf",1.220703125,0.5859375,0
"/ofl/battambang/Battambang-Thin.ttf",1.220703125,0.5859375,0
"/ofl/baumans/Baumans-Regular.ttf",0.942,0.24,0
"/ofl/bayon/Bayon-Regular.ttf",1.220703125,0.5859375,0
"/ofl/beaurivage/BeauRivage-Regular.ttf",0.94,0.4,0
"/ofl/bebasneue/BebasNeue-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/belgrano/Belgrano-Regular.ttf",0.99,0.278,0
"/ofl/bellefair/Bellefair-Regular.ttf",0.869,0.277,0
"/ofl/belleza/Belleza-Regular.ttf",0.928,0.224,0
"/ofl/bellota/Bellota-Bold.ttf",0.968,0.29,0
"/ofl/bellota/Bellota-BoldItalic.ttf",0.968,0.29,0
"/ofl/bellota/Bellota-Italic.ttf",0.968,0.29,0
"/ofl/bellota/Bellota-Light.ttf",0.968,0.29,0
"/ofl/bellota/Bellota-LightItalic.ttf",0.968,0.29,0
"/ofl/bellota/Bellota-Regular.ttf",0.968,0.29,0
"/ofl/bellotatext/BellotaText-Bold.ttf",0.968,0.29,0
"/ofl/bellotatext/BellotaText-BoldItalic.ttf",0.968,0.29,0
"/ofl/bellotatext/BellotaText-Italic.ttf",0.968,0.29,0
"/ofl/bellotatext/BellotaText-Light.ttf",0.968,0.29,0
"/ofl/bellotatext/BellotaText-LightItalic.ttf",0.968,0.29,0
"/ofl/bellotatext/BellotaText-Regular.ttf",0.968,0.29,0
"/ofl/benchnine/BenchNine-Bold.ttf",0.986328125,0.3515625,0
"/ofl/benchnine/BenchNine-Light.ttf",0.986328125,0.3515625,0
"/ofl/benchnine/BenchNine-Regular.ttf",0.986328125,0.3515625,0
"/ofl/benne/Benne-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/bentham/Bentham-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/berkshireswash/BerkshireSwash-Regular.ttf",0.9799804688,0.2622070313,0
"/ofl/besley/Besley-Italic[wght].ttf",1.25,0.425,0
"/ofl/besley/Besley[wght].ttf",1.25,0.425,0
"/ofl/bethellen/BethEllen-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/bevan/Bevan-Italic.ttf",1.155273438,0.4516601563,0
"/ofl/bevan/Bevan-Regular.ttf",1.155273438,0.4516601563,0
"/ofl/bevietnam/BeVietnam-Bold.ttf",1.196,0.265,0
"/ofl/bevietnam/BeVietnam-BoldItalic.ttf",1.196,0.265,0
"/ofl/bevietnam/BeVietnam-ExtraBold.ttf",1.196,0.265,0
"/ofl/bevietnam/BeVietnam-ExtraBoldItalic.ttf",1.196,0.265,0
"/ofl/bevietnam/BeVietnam-Italic.ttf",1.196,0.265,0
"/ofl/bevietnam/BeVietnam-Light.ttf",1.196,0.265,0
"/ofl/bevietnam/BeVietnam-LightItalic.ttf",1.196,0.265,0
"/ofl/bevietnam/BeVietnam-Medium.ttf",1.196,0.265,0
"/ofl/bevietnam/BeVietnam-MediumItalic.ttf",1.196,0.265,0
"/ofl/bevietnam/BeVietnam-Regular.ttf",1.196,0.265,0
"/ofl/bevietnam/BeVietnam-SemiBold.ttf",1.196,0.265,0
"/ofl/bevietnam/BeVietnam-SemiBoldItalic.ttf",1.196,0.265,0
"/ofl/bevietnam/BeVietnam-Thin.ttf",1.196,0.265,0
"/ofl/bevietnam/BeVietnam-ThinItalic.ttf",1.196,0.265,0
"/ofl/bevietnampro/BeVietnamPro-Black.ttf",1,0.265,0
"/ofl/bevietnampro/BeVietnamPro-BlackItalic.ttf",1,0.265,0
"/ofl/bevietnampro/BeVietnamPro-Bold.ttf",1,0.265,0
"/ofl/bevietnampro/BeVietnamPro-BoldItalic.ttf",1,0.265,0
"/ofl/bevietnampro/BeVietnamPro-ExtraBold.ttf",1,0.265,0
"/ofl/bevietnampro/BeVietnamPro-ExtraBoldItalic.ttf",1,0.265,0
"/ofl/bevietnampro/BeVietnamPro-ExtraLight.ttf",1,0.265,0
"/ofl/bevietnampro/BeVietnamPro-ExtraLightItalic.ttf",1,0.265,0
"/ofl/bevietnampro/BeVietnamPro-Italic.ttf",1,0.265,0
"/ofl/bevietnampro/BeVietnamPro-Light.ttf",1,0.265,0
"/ofl/bevietnampro/BeVietnamPro-LightItalic.ttf",1,0.265,0
"/ofl/bevietnampro/BeVietnamPro-Medium.ttf",1,0.265,0
"/ofl/bevietnampro/BeVietnamPro-MediumItalic.ttf",1,0.265,0
"/ofl/bevietnampro/BeVietnamPro-Regular.ttf",1,0.265,0
"/ofl/bevietnampro/BeVietnamPro-SemiBold.ttf",1,0.265,0
"/ofl/bevietnampro/BeVietnamPro-SemiBoldItalic.ttf",1,0.265,0
"/ofl/bevietnampro/BeVietnamPro-Thin.ttf",1,0.265,0
"/ofl/bevietnampro/BeVietnamPro-ThinItalic.ttf",1,0.265,0
"/ofl/bhavuka/Bhavuka-Regular.ttf",0.914,0.346,0
"/ofl/bhutukaexpandedone/BhuTukaExpandedOne-Regular.ttf",0.826,0.182,0
"/ofl/bigelowrules/BigelowRules-Regular.ttf",0.9067382813,0.251953125,0
"/ofl/bigshotone/BigshotOne-Regular.ttf",0.869,0.179,0
"/ofl/bigshouldersdisplay/BigShouldersDisplay[wght].ttf",0.984,0.213,0
"/ofl/bigshouldersinlinedisplay/BigShouldersInlineDisplay[wght].ttf",0.984,0.213,0
"/ofl/bigshouldersinlinetext/BigShouldersInlineText[wght].ttf",0.984,0.213,0
"/ofl/bigshouldersstencildisplay/BigShouldersStencilDisplay[wght].ttf",0.984,0.213,0
"/ofl/bigshouldersstenciltext/BigShouldersStencilText[wght].ttf",0.984,0.213,0
"/ofl/bigshoulderstext/BigShouldersText[wght].ttf",0.984,0.213,0
"/ofl/bilbo/Bilbo-Regular.ttf",0.85,0.4,0
"/ofl/bilboswashcaps/BilboSwashCaps-Regular.ttf",0.85,0.4,0
"/ofl/biorhyme/BioRhyme-Bold.ttf",1.127,0.422,0
"/ofl/biorhyme/BioRhyme-ExtraBold.ttf",1.127,0.422,0
"/ofl/biorhyme/BioRhyme-ExtraLight.ttf",1.127,0.422,0
"/ofl/biorhyme/BioRhyme-Light.ttf",1.127,0.422,0
"/ofl/biorhyme/BioRhyme-Regular.ttf",1.127,0.422,0
"/ofl/biorhymeexpanded/BioRhymeExpanded-Bold.ttf",1.127,0.422,0
"/ofl/biorhymeexpanded/BioRhymeExpanded-ExtraBold.ttf",1.127,0.422,0
"/ofl/biorhymeexpanded/BioRhymeExpanded-ExtraLight.ttf",1.127,0.422,0
"/ofl/biorhymeexpanded/BioRhymeExpanded-Light.ttf",1.127,0.422,0
"/ofl/biorhymeexpanded/BioRhymeExpanded-Regular.ttf",1.127,0.422,0
"/ofl/birthstone/Birthstone-Regular.ttf",0.95,0.41,0
"/ofl/birthstonebounce/BirthstoneBounce-Medium.ttf",0.95,0.41,0
"/ofl/birthstonebounce/BirthstoneBounce-Regular.ttf",0.95,0.41,0
"/ofl/biryani/Biryani-Black.ttf",1.109,0.656,0
"/ofl/biryani/Biryani-Bold.ttf",1.109,0.656,0
"/ofl/biryani/Biryani-ExtraBold.ttf",1.109,0.656,0
"/ofl/biryani/Biryani-ExtraLight.ttf",1.109,0.656,0
"/ofl/biryani/Biryani-Light.ttf",1.109,0.656,0
"/ofl/biryani/Biryani-Regular.ttf",1.109,0.656,0
"/ofl/biryani/Biryani-SemiBold.ttf",1.109,0.656,0
"/ofl/bitter/Bitter-Italic[wght].ttf",0.935,0.265,0
"/ofl/bitter/Bitter[wght].ttf",0.935,0.265,0
"/ofl/bizudgothic/BIZUDGothic-Bold.ttf",0.8798828125,0.1201171875,0
"/ofl/bizudgothic/BIZUDGothic-Regular.ttf",0.8798828125,0.1201171875,0
"/ofl/bizudmincho/BIZUDMincho-Regular.ttf",0.8798828125,0.1201171875,0
"/ofl/bizudpgothic/BIZUDPGothic-Bold.ttf",0.8798828125,0.1201171875,0
"/ofl/bizudpgothic/BIZUDPGothic-Regular.ttf",0.8798828125,0.1201171875,0
"/ofl/bizudpmincho/BIZUDPMincho-Regular.ttf",0.8798828125,0.1201171875,0
"/ofl/blackandwhitepicture/BlackAndWhitePicture-Regular.ttf",0.8,0.2,0.25
"/ofl/blackhansans/BlackHanSans-Regular.ttf",0.79,0.21,0.25
"/ofl/blackopsone/BlackOpsOne-Regular.ttf",0.9135742188,0.3364257813,0
"/ofl/blinker/Blinker-Black.ttf",0.96,0.24,0
"/ofl/blinker/Blinker-Bold.ttf",0.96,0.24,0
"/ofl/blinker/Blinker-ExtraBold.ttf",0.96,0.24,0
"/ofl/blinker/Blinker-ExtraLight.ttf",0.96,0.24,0
"/ofl/blinker/Blinker-Light.ttf",0.96,0.24,0
"/ofl/blinker/Blinker-Regular.ttf",0.96,0.24,0
"/ofl/blinker/Blinker-SemiBold.ttf",0.96,0.24,0
"/ofl/blinker/Blinker-Thin.ttf",0.96,0.24,0
"/ofl/bodonimoda/BodoniModa-Italic[opsz,wght].ttf",1.125,0.4,0
"/ofl/bodonimoda/BodoniModa[opsz,wght].ttf",1.125,0.4,0
"/ofl/bokor/Bokor-Regular.ttf",1.220703125,0.5859375,0
"/ofl/bonanova/BonaNova-Bold.ttf",0.932,0.268,0
"/ofl/bonanova/BonaNova-Italic.ttf",0.932,0.268,0
"/ofl/bonanova/BonaNova-Regular.ttf",0.932,0.268,0
"/ofl/bonbon/Bonbon-Regular.ttf",0.845,0.33,0
"/ofl/bonheurroyale/BonheurRoyale-Regular.ttf",0.78,0.38,0
"/ofl/boogaloo/Boogaloo-Regular.ttf",0.943,0.246,0
"/ofl/bowlbyone/BowlbyOne-Regular.ttf",1.111328125,0.455078125,0
"/ofl/bowlbyonesc/BowlbyOneSC-Regular.ttf",1.09765625,0.427734375,0
"/ofl/brawler/Brawler-Bold.ttf",0.971,0.248,0
"/ofl/brawler/Brawler-Regular.ttf",0.971,0.248,0
"/ofl/breeserif/BreeSerif-Regular.ttf",1.077,0.281,0
"/ofl/brunoace/BrunoAce-Regular.ttf",0.953125,0.2529296875,0
"/ofl/brunoacesc/BrunoAceSC-Regular.ttf",0.9536132813,0.2529296875,0
"/ofl/brygada1918/Brygada1918-Italic[wght].ttf",0.92,0.25,0
"/ofl/brygada1918/Brygada1918[wght].ttf",0.92,0.25,0
"/ofl/bubblegumsans/BubblegumSans-Regular.ttf",0.852,0.311,0
"/ofl/bubblerone/BubblerOne-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/buda/Buda-Light.ttf",0.896484375,0.353515625,0
"/ofl/buenard/Buenard-Bold.ttf",1.031,0.27,0
"/ofl/buenard/Buenard-Regular.ttf",1.031,0.27,0
"/ofl/bungee/Bungee-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/bungeecolor/BungeeColor-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/bungeehairline/BungeeHairline-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/bungeeinline/BungeeInline-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/bungeeoutline/BungeeOutline-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/bungeeshade/BungeeShade-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/bungeespice/BungeeSpice-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/butcherman/Butcherman-Regular.ttf",1.26953125,0.6655273438,0
"/ofl/butterflykids/ButterflyKids-Regular.ttf",0.8955078125,0.296875,0
"/ofl/cabin/Cabin-Italic[wdth,wght].ttf",0.965,0.25,0
"/ofl/cabin/Cabin[wdth,wght].ttf",0.965,0.25,0
"/ofl/cabincondensed/CabinCondensed-Bold.ttf",0.965,0.25,0
"/ofl/cabincondensed/CabinCondensed-Medium.ttf",0.965,0.25,0
"/ofl/cabincondensed/CabinCondensed-Regular.ttf",0.965,0.25,0
"/ofl/cabincondensed/CabinCondensed-SemiBold.ttf",0.965,0.25,0
"/ofl/cabinsketch/CabinSketch-Bold.ttf",0.873,0.298,0
"/ofl/cabinsketch/CabinSketch-Regular.ttf",0.873,0.298,0
"/ofl/caesardressing/CaesarDressing-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/cagliostro/Cagliostro-Regular.ttf",0.998,0.355,0
"/ofl/cairo/Cairo[wght].ttf",1.303,0.571,0
"/ofl/caladea/Caladea-Bold.ttf",0.9,0.25,0
"/ofl/caladea/Caladea-BoldItalic.ttf",0.9,0.25,0
"/ofl/caladea/Caladea-Italic.ttf",0.9,0.25,0
"/ofl/caladea/Caladea-Regular.ttf",0.9,0.25,0
"/ofl/calistoga/Calistoga-Regular.ttf",1,0.3,0
"/ofl/cambay/Cambay-Bold.ttf",1,0.62875,0
"/ofl/cambay/Cambay-BoldItalic.ttf",1,0.62875,0
"/ofl/cambay/Cambay-Italic.ttf",1,0.62875,0
"/ofl/cambay/Cambay-Regular.ttf",1,0.62875,0
"/ofl/cambo/Cambo-Regular.ttf",0.879,0.243,0
"/ofl/candal/Candal.ttf",1.086914063,0.2109375,0
"/ofl/cantarell/Cantarell-Bold.ttf",varies by OS,varies by OS,varies by OS
"/ofl/cantarell/Cantarell-BoldOblique.ttf",varies by OS,varies by OS,varies by OS
"/ofl/cantarell/Cantarell-Oblique.ttf",varies by OS,varies by OS,varies by OS
"/ofl/cantarell/Cantarell-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/cantataone/CantataOne-Regular.ttf",0.99609375,0.2734375,0
"/ofl/cantoraone/CantoraOne-Regular.ttf",1,0.25,0
"/ofl/capriola/Capriola-Regular.ttf",0.97265625,0.27734375,0
"/ofl/caramel/Caramel-Regular.ttf",0.9,0.3,0
"/ofl/carattere/Carattere-Regular.ttf",0.8,0.35,0
"/ofl/cardo/Cardo-Bold.ttf",0.990234375,0.3637695313,0
"/ofl/cardo/Cardo-Italic.ttf",0.990234375,0.3637695313,0
"/ofl/cardo/Cardo-Regular.ttf",0.990234375,0.3637695313,0
"/ofl/carme/Carme-Regular.ttf",0.9501953125,0.2504882813,0
"/ofl/carroisgothic/CarroisGothic-Regular.ttf",0.922,0.27,0
"/ofl/carroisgothicsc/CarroisGothicSC-Regular.ttf",0.922,0.27,0
"/ofl/carterone/CarterOne.ttf",1.10546875,0.4345703125,0
"/ofl/castoro/Castoro-Italic.ttf",varies by OS,varies by OS,varies by OS
"/ofl/castoro/Castoro-Regular.ttf",varies by OS,varies by OS,varies by OS
"/ofl/catamaran/Catamaran[wght].ttf",1.1,0.54,0
"/ofl/caudex/Caudex-Bold.ttf",0.9931640625,0.2958984375,0
"/ofl/caudex/Caudex-BoldItalic.ttf",0.9931640625,0.2958984375,0
"/ofl/caudex/Caudex-Italic.ttf",0.9931640625,0.2958984375,0
"/ofl/caudex/Caudex-Regular.ttf",0.9931640625,0.2958984375,0
"/ofl/caveat/Caveat[wght].ttf",0.96,0.3,0
"/ofl/caveatbrush/CaveatBrush-Regular.ttf",0.96,0.3,0
"/ofl/cedarvillecursive/Cedarville-Cursive.ttf",1.249023438,0.6474609375,0
"/ofl/cevicheone/CevicheOne-Regular.ttf",0.806,0.237,0
"/ofl/chakrapetch/ChakraPetch-Bold.ttf",0.992,0.308,0
"/ofl/chakrapetch/ChakraPetch-BoldItalic.ttf",0.992,0.308,0
"/ofl/chakrapetch/ChakraPetch-ExtraLight.ttf",0.992,0.308,0
"/ofl/chakrapetch/ChakraPetch-ExtraLightItalic.ttf",0.992,0.308,0
"/ofl/chakrapetch/ChakraPetch-Italic.ttf",0.992,0.308,0
"/ofl/chakrapetch/ChakraPetch-Light.ttf",0.992,0.308,0
"/ofl/chakrapetch/ChakraPetch-LightItalic.ttf",0.992,0.308,0
"/ofl/chakrapetch/ChakraPetch-Medium.ttf",0.992,0.308,0
"/ofl/chakrapetch/ChakraPetch-MediumItalic.ttf",0.992,0.308,0
"/ofl/chakrapetch/ChakraPetch-Regular.ttf",0.992,0.308,0
"/ofl/chakrapetch/ChakraPetch-SemiBold.ttf",0.992,0.308,0
"/ofl/chakrapetch/ChakraPetch-SemiBoldItalic.ttf",0.992,0.308,0
"/ofl/changa/Changa[wght].ttf",1.227,0.613,0
"/ofl/changaone/ChangaOne-Italic.ttf",0.882,0.18,0
"/ofl/changaone/ChangaOne-Regular.ttf",0.882,0.18,0
"/ofl/chango/Chango-Regular.ttf",0.995,0.216,0
"/ofl/charm/Charm-Bold.ttf",1.115,0.434,0
"/ofl/charm/Charm-Regular.ttf",1.115,0.434,0
"/ofl/charmonman/Charmonman-Bold.ttf",1.2,0.7,0
"/ofl/charmonman/Charmonman-Regular.ttf",1.2,0.7,0
"/ofl/chathura/Chathura-Bold.ttf",1.02,0.602,0
"/ofl/chathura/Chathura-ExtraBold.ttf",1.02,0.602,0
"/ofl/chathura/Chathura-Light.ttf",1.02,0.602,0
"/ofl/chathura/Chathura-Regular.ttf",1.02,0.602,0
"/ofl/chathura/Chathura-Thin.ttf",1.02,0.602,0
"/ofl/chauphilomeneone/ChauPhilomeneOne-Italic.ttf",1.033,0.334,0
"/ofl/chauphilomeneone/ChauPhilomeneOne-Regular.ttf",1.033,0.334,0
"/ofl/chelaone/ChelaOne-Regular.ttf",0.942,0.235,0
"/ofl/chelseamarket/ChelseaMarket-Regular.ttf",1.004882813,0.267578125,0
"/ofl/chenla/Chenla.ttf",varies by OS,varies by OS,varies by OS
"/ofl/cherish/Cherish-Regular.ttf",0.85,0.32,0
"/ofl/cherrybombone/CherryBombOne-Regular.ttf",1.16,0.288,0
"/ofl/cherryswash/CherrySwash-Bold.ttf",1.025,0.301,0
"/ofl/cherryswash/CherrySwash-Regular.ttf",1.025,0.301,0
"/ofl/chicle/Chicle-Regular.ttf",0.915,0.294,0
"/ofl/chilanka/Chilanka-Regular.ttf",0.732421875,0.3662109375,0
"/ofl/chivo/Chivo-Black.ttf",0.94,0.25,0
"/ofl/chivo/Chivo-BlackItalic.ttf",0.94,0.25,0
"/ofl/chivo/Chivo-Bold.ttf",0.94,0.25,0
"/ofl/chivo/Chivo-BoldItalic.ttf",0.94,0.25,0
"/ofl/chivo/Chivo-Italic.ttf",0.94,0.25,0
"/ofl/chivo/Chivo-Light.ttf",0.94,0.25,0
"/ofl/chivo/Chivo-LightItalic.ttf",0.94,0.25,0
"/ofl/chivo/Chivo-Regular.ttf",0.94,0.25,0
"/ofl/chokokutai/Chokokutai-Regular.ttf",1.16,0.288,0
"/ofl/chonburi/Chonburi-Regular.ttf",0.95,0.25,0
"/ofl/cinzel/Cinzel[wght].ttf",0.976,0.372,0
"/ofl/cinzeldecorative/CinzelDecorative-Black.ttf",0.976,0.372,0
"/ofl/cinzeldecorative/CinzelDecorative-Bold.ttf",0.976,0.372,0
